year,team,opponent,date,game,Assists,Hockey Assists,Throws,Throwaways,Turnovers,Completions,Catches,Goals,Drops,Blocks,Stalls,Callahans,Callahans Thrown,O Points Played,O Possessions Played,D Points Played,D Possessions Played,Holds,Breaks,Games Played,Opponent Possessions Played (O-Line),Opponent Possessions Played (D-Line),O Points Lost,D Points Lost,Points Won,Points Played,Possessions Played,Completion Rate,Throwaway Rate,Assist Rate,Goal Rate,Hold Rate,Break Rate,Scoring Efficiency,O-line Scoring Efficiency,D-line Scoring Efficiency,O-line Takeaway Efficiency,D-line Takeaway Efficiency
2018,DC Breeze,Toronto Rush,2018-06-23,DC Breeze_Toronto Rush_2018-06-23,21,20,306,27,27,279,279,21,0,11,0,0,0,29,38,23,10,20,1,1,17,32,8,20,21,52,48,0.9117647058823529,0.08823529411764706,0.06862745098039216,0.07526881720430108,0.6896551724137931,0.043478260869565216,0.4375,0.5263157894736842,0.1,0.5294117647058824,0.375
2018,Dallas Roughnecks,Atlanta Hustle,2018-05-20,Dallas Roughnecks_Atlanta Hustle_2018-05-20,26,24,322,15,20,302,302,26,5,7,0,0,1,23,28,28,19,19,7,1,9,38,3,17,26,51,47,0.937888198757764,0.046583850931677016,0.08074534161490683,0.08609271523178808,0.8260869565217391,0.25,0.5531914893617021,0.6785714285714286,0.3684210526315789,0.6666666666666667,0.5526315789473684
2018,Dallas Roughnecks,Atlanta Hustle,2018-06-03,Dallas Roughnecks_Atlanta Hustle_2018-06-03,29,28,364,13,15,350,350,29,1,10,1,0,0,30,33,31,12,21,8,1,11,35,7,21,29,61,45,0.9615384615384616,0.03571428571428571,0.07967032967032966,0.08285714285714285,0.7,0.25806451612903225,0.6444444444444445,0.6363636363636364,0.6666666666666666,0.36363636363636365,0.4
2018,Dallas Roughnecks,Atlanta Hustle,2018-06-16,Dallas Roughnecks_Atlanta Hustle_2018-06-16,24,22,437,13,15,422,422,24,2,11,0,0,0,22,27,25,14,19,5,1,7,33,2,18,24,47,41,0.965675057208238,0.029748283752860413,0.05491990846681922,0.05687203791469194,0.8636363636363636,0.2,0.5853658536585366,0.7037037037037037,0.35714285714285715,0.7142857142857143,0.4545454545454546
2018,Dallas Roughnecks,Austin Sol,2018-04-22,Dallas Roughnecks_Austin Sol_2018-04-22,23,22,294,30,33,262,262,23,2,27,1,0,2,23,36,25,22,16,7,1,19,36,6,13,23,48,58,0.891156462585034,0.10204081632653061,0.0782312925170068,0.08778625954198473,0.6956521739130435,0.28,0.39655172413793105,0.4444444444444444,0.3181818181818182,0.6842105263157895,0.6388888888888888
2018,Dallas Roughnecks,Austin Sol,2018-05-12,Dallas Roughnecks_Austin Sol_2018-05-12,27,26,261,24,27,235,235,27,2,19,1,0,1,25,34,29,21,18,9,1,14,40,5,17,27,54,55,0.9003831417624522,0.09195402298850575,0.10344827586206896,0.1148936170212766,0.72,0.3103448275862069,0.4909090909090909,0.5294117647058824,0.42857142857142855,0.6428571428571428,0.575
2018,Dallas Roughnecks,Austin Sol,2018-06-09,Dallas Roughnecks_Austin Sol_2018-06-09,19,18,304,18,21,283,283,19,3,14,0,0,0,19,27,21,13,13,6,1,13,28,5,12,19,40,40,0.930921052631579,0.05921052631578947,0.0625,0.06713780918727916,0.6842105263157895,0.2857142857142857,0.475,0.48148148148148145,0.46153846153846156,0.6153846153846154,0.5714285714285714
2018,Dallas Roughnecks,Austin Sol,2018-06-30,Dallas Roughnecks_Austin Sol_2018-06-30,29,22,329,24,29,301,301,29,4,14,1,0,0,27,36,31,22,22,7,1,14,45,5,20,29,58,58,0.9148936170212766,0.0729483282674772,0.08814589665653495,0.09634551495016612,0.8148148148148148,0.22580645161290322,0.5,0.6111111111111112,0.3181818181818182,0.6428571428571428,0.5555555555555556
2018,Dallas Roughnecks,Los Angeles Aviators,2018-04-15,Dallas Roughnecks_Los Angeles Aviators_2018-04-15,20,17,252,34,41,213,213,20,5,21,2,0,0,19,28,21,33,13,7,1,15,47,5,12,20,40,61,0.8452380952380952,0.1349206349206349,0.07936507936507936,0.09389671361502347,0.6842105263157895,0.3333333333333333,0.32786885245901637,0.4642857142857143,0.21212121212121213,0.6666666666666667,0.7446808510638299
2018,Dallas Roughnecks,Madison Radicals,2018-08-12,Dallas Roughnecks_Madison Radicals_2018-08-12,16,16,351,14,17,336,336,16,1,6,2,0,0,21,27,18,7,14,2,1,12,23,6,14,16,39,34,0.9572649572649573,0.039886039886039885,0.045584045584045586,0.047619047619047616,0.6666666666666666,0.1111111111111111,0.47058823529411764,0.5185185185185185,0.2857142857142857,0.5,0.3913043478260869
2018,Dallas Roughnecks,Nashville NightWatch,2018-06-02,Dallas Roughnecks_Nashville NightWatch_2018-06-02,31,29,344,21,25,319,319,31,4,21,0,0,0,22,34,33,23,21,10,1,12,46,0,21,31,55,57,0.9273255813953488,0.061046511627906974,0.09011627906976744,0.09717868338557993,0.9545454545454546,0.30303030303030304,0.543859649122807,0.6176470588235294,0.43478260869565216,1.0,0.5434782608695652
2018,Dallas Roughnecks,Nashville NightWatch,2018-06-24,Dallas Roughnecks_Nashville NightWatch_2018-06-24,27,21,299,31,37,262,262,28,6,23,0,1,0,18,32,29,33,16,11,1,16,49,0,16,27,47,65,0.8762541806020067,0.10367892976588629,0.0903010033444816,0.10687022900763359,0.8888888888888888,0.3793103448275862,0.4153846153846154,0.5,0.3333333333333333,1.0,0.6734693877551021
2018,Dallas Roughnecks,New York Empire,2018-08-11,Dallas Roughnecks_New York Empire_2018-08-11,32,30,297,12,12,285,285,32,0,9,0,0,1,32,34,34,12,24,8,1,7,38,5,24,32,66,46,0.9595959595959596,0.04040404040404041,0.10774410774410774,0.11228070175438597,0.75,0.23529411764705882,0.6956521739130435,0.7058823529411765,0.6666666666666666,0.2857142857142857,0.368421052631579
2018,Dallas Roughnecks,Raleigh Flyers,2018-04-07,Dallas Roughnecks_Raleigh Flyers_2018-04-07,17,16,263,30,37,226,226,17,7,23,0,0,0,16,27,19,29,14,3,1,12,43,1,13,17,35,56,0.8593155893536122,0.11406844106463879,0.06463878326996197,0.0752212389380531,0.875,0.15789473684210525,0.30357142857142855,0.5185185185185185,0.10344827586206896,0.9166666666666666,0.6976744186046512
2018,Dallas Roughnecks,Raleigh Flyers,2018-04-28,Dallas Roughnecks_Raleigh Flyers_2018-04-28,19,17,244,24,25,219,219,20,1,12,0,1,0,25,34,22,10,16,3,1,18,29,7,17,19,47,44,0.8975409836065574,0.09836065573770492,0.0778688524590164,0.091324200913242,0.64,0.13636363636363635,0.4318181818181818,0.47058823529411764,0.3,0.6111111111111112,0.4137931034482759
2018,Dallas Roughnecks,Raleigh Flyers,2018-07-28,Dallas Roughnecks_Raleigh Flyers_2018-07-28,20,16,282,22,25,257,257,20,3,8,0,0,0,21,31,20,16,12,8,1,17,28,7,12,20,41,47,0.9113475177304965,0.07801418439716312,0.07092198581560284,0.07782101167315175,0.5714285714285714,0.4,0.425531914893617,0.3870967741935484,0.5,0.5882352941176471,0.5714285714285714
2018,Dallas Roughnecks,Tampa Bay Cannons,2018-06-17,Dallas Roughnecks_Tampa Bay Cannons_2018-06-17,28,28,340,12,16,325,325,28,3,8,1,0,0,27,31,29,14,17,11,1,13,32,7,18,28,56,45,0.9558823529411765,0.03529411764705882,0.08235294117647059,0.08615384615384615,0.6296296296296297,0.3793103448275862,0.6222222222222222,0.5483870967741935,0.7857142857142857,0.46153846153846156,0.4375
2018,Dallas Roughnecks,Tampa Bay Cannons,2018-07-07,Dallas Roughnecks_Tampa Bay Cannons_2018-07-07,21,17,260,26,33,227,227,21,7,21,0,0,0,18,28,22,26,12,9,1,16,40,6,10,21,40,54,0.8730769230769231,0.1,0.08076923076923077,0.09251101321585903,0.6666666666666666,0.4090909090909091,0.3888888888888889,0.42857142857142855,0.34615384615384615,0.625,0.75
2018,Detroit Mechanix,Chicago Wildfire,2018-06-02,Detroit Mechanix_Chicago Wildfire_2018-06-02,18,16,343,27,34,309,309,18,7,12,0,0,0,27,37,19,17,16,2,1,19,34,9,16,18,46,54,0.9008746355685131,0.07871720116618076,0.052478134110787174,0.05825242718446602,0.5925925925925926,0.10526315789473684,0.3333333333333333,0.43243243243243246,0.11764705882352941,0.5263157894736843,0.5294117647058824
2018,Detroit Mechanix,Chicago Wildfire,2018-06-17,Detroit Mechanix_Chicago Wildfire_2018-06-17,12,9,245,38,45,200,200,12,7,7,0,0,0,36,54,14,3,12,0,1,40,17,22,12,12,50,57,0.8163265306122449,0.15510204081632653,0.04897959183673469,0.06,0.3333333333333333,0.0,0.21052631578947367,0.2222222222222222,0.0,0.44999999999999996,0.2941176470588235
2018,Detroit Mechanix,Chicago Wildfire,2018-06-24,Detroit Mechanix_Chicago Wildfire_2018-06-24,27,24,272,17,23,249,249,27,6,6,0,0,0,33,39,28,11,23,4,1,15,35,9,22,27,61,50,0.9154411764705882,0.0625,0.09926470588235294,0.10843373493975904,0.696969696969697,0.14285714285714285,0.54,0.5897435897435898,0.36363636363636365,0.4,0.37142857142857144
2018,Detroit Mechanix,Indianapolis AlleyCats,2018-03-31,Detroit Mechanix_Indianapolis AlleyCats_2018-03-31,12,7,287,40,58,231,231,12,16,26,2,0,0,26,58,13,14,11,1,1,46,25,13,11,12,39,72,0.8048780487804879,0.13937282229965156,0.041811846689895474,0.05194805194805195,0.4230769230769231,0.07692307692307693,0.16666666666666666,0.1896551724137931,0.07142857142857142,0.7173913043478262,0.56
2018,Detroit Mechanix,Indianapolis AlleyCats,2018-05-05,Detroit Mechanix_Indianapolis AlleyCats_2018-05-05,21,19,306,31,33,273,273,21,2,13,0,0,0,31,39,23,16,19,2,1,19,36,11,20,21,54,55,0.8921568627450981,0.10130718954248366,0.06862745098039216,0.07692307692307693,0.6129032258064516,0.08695652173913043,0.38181818181818183,0.48717948717948717,0.125,0.42105263157894735,0.4444444444444444
2018,Detroit Mechanix,Indianapolis AlleyCats,2018-06-23,Detroit Mechanix_Indianapolis AlleyCats_2018-06-23,20,15,195,32,36,159,159,20,4,7,0,0,0,40,49,22,8,17,3,1,31,27,21,19,20,62,57,0.8153846153846154,0.1641025641025641,0.10256410256410256,0.12578616352201258,0.425,0.13636363636363635,0.3508771929824561,0.3469387755102041,0.375,0.32258064516129037,0.2962962962962963
2018,Detroit Mechanix,Madison Radicals,2018-04-21,Detroit Mechanix_Madison Radicals_2018-04-21,12,11,399,27,35,365,365,12,7,13,1,0,0,29,41,14,7,12,0,1,28,21,14,13,12,43,48,0.9147869674185464,0.06766917293233082,0.03007518796992481,0.03287671232876712,0.41379310344827586,0.0,0.25,0.2926829268292683,0.0,0.5,0.38095238095238093
2018,Detroit Mechanix,Madison Radicals,2018-05-13,Detroit Mechanix_Madison Radicals_2018-05-13,8,7,452,35,44,409,409,8,8,6,1,0,0,39,49,10,3,8,0,1,37,13,27,10,8,49,52,0.9048672566371682,0.07743362831858407,0.017699115044247787,0.019559902200488997,0.20512820512820512,0.0,0.15384615384615385,0.16326530612244897,0.0,0.2702702702702703,0.23076923076923073
2018,Detroit Mechanix,Minnesota Wind Chill,2018-05-12,Detroit Mechanix_Minnesota Wind Chill_2018-05-12,17,16,281,31,37,246,246,17,4,9,2,0,0,35,52,19,3,17,0,1,34,22,18,16,17,54,55,0.8754448398576512,0.1103202846975089,0.060498220640569395,0.06910569105691057,0.4857142857142857,0.0,0.3090909090909091,0.3269230769230769,0.0,0.47058823529411764,0.2727272727272727
2018,Detroit Mechanix,Minnesota Wind Chill,2018-05-20,Detroit Mechanix_Minnesota Wind Chill_2018-05-20,24,21,284,27,30,254,254,24,3,14,0,0,0,36,47,26,9,20,4,1,25,31,14,20,24,62,56,0.8943661971830986,0.09507042253521127,0.08450704225352113,0.09448818897637795,0.5555555555555556,0.15384615384615385,0.42857142857142855,0.425531914893617,0.4444444444444444,0.43999999999999995,0.3548387096774194
2018,Detroit Mechanix,Minnesota Wind Chill,2018-06-16,Detroit Mechanix_Minnesota Wind Chill_2018-06-16,18,17,296,32,37,260,260,18,4,7,1,0,1,39,49,20,8,17,1,1,28,26,18,18,18,59,57,0.8783783783783784,0.10810810810810811,0.060810810810810814,0.06923076923076923,0.4358974358974359,0.05,0.3157894736842105,0.3469387755102041,0.125,0.3571428571428571,0.3076923076923077
2018,Detroit Mechanix,Pittsburgh Thunderbirds,2018-04-07,Detroit Mechanix_Pittsburgh Thunderbirds_2018-04-07,16,15,362,16,22,340,340,16,6,12,0,0,0,18,30,17,8,14,2,1,16,23,3,14,16,35,38,0.9392265193370166,0.04419889502762431,0.04419889502762431,0.047058823529411764,0.7777777777777778,0.11764705882352941,0.42105263157894735,0.4666666666666667,0.25,0.8125,0.3913043478260869
2018,Detroit Mechanix,Pittsburgh Thunderbirds,2018-06-30,Detroit Mechanix_Pittsburgh Thunderbirds_2018-06-30,19,15,245,34,38,207,207,19,4,15,0,0,0,21,36,21,22,12,7,1,24,33,9,11,19,42,58,0.8448979591836735,0.13877551020408163,0.07755102040816327,0.09178743961352658,0.5714285714285714,0.3333333333333333,0.3275862068965517,0.3333333333333333,0.3181818181818182,0.625,0.6666666666666667
2018,Indianapolis AlleyCats,Chicago Wildfire,2018-04-28,Indianapolis AlleyCats_Chicago Wildfire_2018-04-28,25,22,240,13,17,223,223,25,4,11,0,0,0,23,27,27,16,18,7,1,8,36,4,17,25,50,43,0.9291666666666667,0.05416666666666667,0.10416666666666667,0.11210762331838565,0.782608695652174,0.25925925925925924,0.5813953488372093,0.6666666666666666,0.4375,0.5,0.5277777777777778
2018,Indianapolis AlleyCats,Chicago Wildfire,2018-05-26,Indianapolis AlleyCats_Chicago Wildfire_2018-05-26,26,23,297,9,12,285,285,26,3,11,0,0,0,24,25,27,14,20,6,1,4,35,2,20,26,51,39,0.9595959595959596,0.030303030303030304,0.08754208754208755,0.0912280701754386,0.8333333333333334,0.2222222222222222,0.6666666666666666,0.8,0.42857142857142855,0.5,0.4285714285714286
2018,Indianapolis AlleyCats,Chicago Wildfire,2018-07-08,Indianapolis AlleyCats_Chicago Wildfire_2018-07-08,25,23,308,13,15,293,293,25,2,11,0,0,0,20,24,26,16,17,8,1,6,33,2,16,25,46,40,0.9512987012987013,0.04220779220779221,0.08116883116883117,0.08532423208191127,0.85,0.3076923076923077,0.625,0.7083333333333334,0.5,0.6666666666666667,0.5151515151515151
2018,Indianapolis AlleyCats,Detroit Mechanix,2018-03-31,Indianapolis AlleyCats_Detroit Mechanix_2018-03-31,24,19,196,39,47,149,149,24,8,22,0,0,0,14,26,26,46,11,13,1,14,58,1,11,24,40,72,0.7602040816326531,0.1989795918367347,0.12244897959183673,0.1610738255033557,0.7857142857142857,0.5,0.3333333333333333,0.4230769230769231,0.2826086956521739,0.9285714285714286,0.8103448275862069
2018,Indianapolis AlleyCats,Detroit Mechanix,2018-05-05,Indianapolis AlleyCats_Detroit Mechanix_2018-05-05,31,27,285,19,24,261,261,31,5,22,0,0,0,23,37,32,19,20,11,1,16,40,2,19,31,55,56,0.9157894736842105,0.06666666666666667,0.10877192982456141,0.11877394636015326,0.8695652173913043,0.34375,0.5535714285714286,0.5405405405405406,0.5789473684210527,0.875,0.525
2018,Indianapolis AlleyCats,Detroit Mechanix,2018-06-23,Indianapolis AlleyCats_Detroit Mechanix_2018-06-23,39,34,300,17,21,279,279,40,4,27,0,1,0,22,26,41,34,18,21,1,8,54,3,17,39,63,60,0.93,0.056666666666666664,0.13,0.14336917562724014,0.8181818181818182,0.5121951219512195,0.65,0.6923076923076923,0.6176470588235294,0.625,0.6851851851851851
2018,Indianapolis AlleyCats,Madison Radicals,2018-04-07,Indianapolis AlleyCats_Madison Radicals_2018-04-07,13,12,326,29,32,294,294,13,3,10,0,0,0,22,37,15,8,11,2,1,23,21,8,12,13,37,45,0.901840490797546,0.08895705521472393,0.03987730061349693,0.04421768707482993,0.5,0.13333333333333333,0.28888888888888886,0.2972972972972973,0.25,0.6521739130434783,0.4285714285714286
2018,Indianapolis AlleyCats,Madison Radicals,2018-06-17,Indianapolis AlleyCats_Madison Radicals_2018-06-17,21,20,371,14,15,356,356,21,1,12,0,0,0,22,27,21,9,16,5,1,11,25,6,14,21,43,36,0.9595687331536388,0.03773584905660377,0.05660377358490566,0.05898876404494382,0.7272727272727273,0.23809523809523808,0.5833333333333334,0.5925925925925926,0.5555555555555556,0.4545454545454546,0.43999999999999995
2018,Indianapolis AlleyCats,Madison Radicals,2018-06-30,Indianapolis AlleyCats_Madison Radicals_2018-06-30,17,15,257,24,28,229,229,17,4,6,0,0,0,27,38,19,7,16,1,1,20,25,8,18,17,46,45,0.8910505836575876,0.0933852140077821,0.06614785992217899,0.07423580786026202,0.5925925925925926,0.05263157894736842,0.37777777777777777,0.42105263157894735,0.14285714285714285,0.6,0.28
2018,Indianapolis AlleyCats,Madison Radicals,2018-07-31,Indianapolis AlleyCats_Madison Radicals_2018-07-31,18,16,270,21,23,247,247,18,2,5,0,0,0,28,37,20,4,16,2,1,18,22,9,18,18,48,41,0.9148148148148149,0.07777777777777778,0.06666666666666667,0.0728744939271255,0.5714285714285714,0.1,0.43902439024390244,0.43243243243243246,0.5,0.5,0.18181818181818177
2018,Indianapolis AlleyCats,Minnesota Wind Chill,2018-06-02,Indianapolis AlleyCats_Minnesota Wind Chill_2018-06-02,18,16,264,25,29,235,235,18,4,12,0,0,0,23,38,20,10,17,1,1,20,28,5,17,18,43,48,0.8901515151515151,0.0946969696969697,0.06818181818181818,0.07659574468085106,0.7391304347826086,0.05,0.375,0.4473684210526316,0.1,0.75,0.3928571428571429
2018,Indianapolis AlleyCats,Minnesota Wind Chill,2018-07-14,Indianapolis AlleyCats_Minnesota Wind Chill_2018-07-14,26,23,229,15,20,209,209,26,5,15,0,0,0,18,28,28,18,16,10,1,12,36,2,14,26,46,46,0.9126637554585153,0.06550218340611354,0.11353711790393013,0.12440191387559808,0.8888888888888888,0.35714285714285715,0.5652173913043478,0.5714285714285714,0.5555555555555556,0.8333333333333334,0.6111111111111112
2018,Indianapolis AlleyCats,Minnesota Wind Chill,2018-07-21,Indianapolis AlleyCats_Minnesota Wind Chill_2018-07-21,20,19,205,28,33,172,172,20,5,16,0,0,0,21,38,22,16,14,6,1,23,32,6,13,20,43,54,0.8390243902439024,0.13658536585365855,0.0975609756097561,0.11627906976744186,0.6666666666666666,0.2727272727272727,0.37037037037037035,0.3684210526315789,0.375,0.7391304347826086,0.59375
2018,Indianapolis AlleyCats,Pittsburgh Thunderbirds,2018-04-21,Indianapolis AlleyCats_Pittsburgh Thunderbirds_2018-04-21,27,24,295,13,18,278,278,27,4,20,1,0,0,18,26,28,20,17,10,1,9,37,1,17,27,46,46,0.9423728813559322,0.04406779661016949,0.09152542372881356,0.09712230215827339,0.9444444444444444,0.35714285714285715,0.5869565217391305,0.6538461538461539,0.5,0.8888888888888888,0.5405405405405406
2018,Indianapolis AlleyCats,Pittsburgh Thunderbirds,2018-05-06,Indianapolis AlleyCats_Pittsburgh Thunderbirds_2018-05-06,27,25,305,20,25,280,280,27,5,22,0,0,0,19,30,29,22,18,9,1,11,42,0,18,27,48,52,0.9180327868852459,0.06557377049180328,0.08852459016393442,0.09642857142857143,0.9473684210526315,0.3103448275862069,0.5192307692307693,0.6,0.4090909090909091,1.0,0.5714285714285714
2018,Indianapolis AlleyCats,Pittsburgh Thunderbirds,2018-05-13,Indianapolis AlleyCats_Pittsburgh Thunderbirds_2018-05-13,27,25,291,17,20,271,271,27,3,8,0,0,0,25,35,29,12,21,6,1,13,35,3,21,27,54,47,0.9312714776632303,0.058419243986254296,0.09278350515463918,0.0996309963099631,0.84,0.20689655172413793,0.574468085106383,0.6,0.5,0.7692307692307692,0.4
2018,Los Angeles Aviators,Austin Sol,2018-04-14,Los Angeles Aviators_Austin Sol_2018-04-14,22,21,252,20,24,228,228,22,4,18,0,0,0,22,29,24,17,16,6,1,13,35,6,17,22,46,46,0.9047619047619048,0.07936507936507936,0.0873015873015873,0.09649122807017543,0.7272727272727273,0.25,0.4782608695652174,0.5517241379310345,0.35294117647058826,0.5384615384615384,0.5142857142857142
2018,Los Angeles Aviators,Dallas Roughnecks,2018-04-15,Los Angeles Aviators_Dallas Roughnecks_2018-04-15,17,14,223,39,45,178,178,17,6,18,0,0,0,21,47,19,15,12,5,1,33,28,7,13,17,40,62,0.7982062780269058,0.17488789237668162,0.07623318385650224,0.09550561797752809,0.5714285714285714,0.2631578947368421,0.27419354838709675,0.2553191489361702,0.3333333333333333,0.7878787878787878,0.5357142857142857
2018,Los Angeles Aviators,Madison Radicals,2018-08-11,Los Angeles Aviators_Madison Radicals_2018-08-11,19,18,304,18,22,282,282,19,4,8,0,0,0,25,30,21,11,13,6,1,15,26,9,15,19,46,41,0.9276315789473685,0.05921052631578947,0.0625,0.0673758865248227,0.52,0.2857142857142857,0.4634146341463415,0.43333333333333335,0.5454545454545454,0.4,0.42307692307692313
2018,Los Angeles Aviators,San Diego Growlers,2018-04-07,Los Angeles Aviators_San Diego Growlers_2018-04-07,30,29,253,13,17,236,236,30,4,17,0,0,0,19,21,32,27,13,17,1,7,42,5,12,30,51,48,0.932806324110672,0.05138339920948617,0.11857707509881422,0.1271186440677966,0.6842105263157895,0.53125,0.625,0.6190476190476191,0.6296296296296297,0.2857142857142857,0.7142857142857143
2018,Los Angeles Aviators,San Diego Growlers,2018-05-19,Los Angeles Aviators_San Diego Growlers_2018-05-19,25,23,277,11,15,262,262,25,4,15,0,0,0,22,25,27,16,17,8,1,7,34,4,16,25,49,41,0.9458483754512635,0.039711191335740074,0.09025270758122744,0.09541984732824428,0.7727272727272727,0.2962962962962963,0.6097560975609756,0.68,0.5,0.4285714285714286,0.5294117647058824
2018,Los Angeles Aviators,San Diego Growlers,2018-05-26,Los Angeles Aviators_San Diego Growlers_2018-05-26,25,23,288,14,17,272,272,25,2,11,1,0,0,25,26,26,17,16,9,1,10,33,9,14,25,51,43,0.9444444444444444,0.04861111111111111,0.08680555555555555,0.09191176470588236,0.64,0.34615384615384615,0.5813953488372093,0.6153846153846154,0.5294117647058824,0.09999999999999998,0.5757575757575757
2018,Los Angeles Aviators,San Diego Growlers,2018-07-14,Los Angeles Aviators_San Diego Growlers_2018-07-14,21,20,287,17,25,262,262,21,8,7,0,0,0,35,42,23,4,18,3,1,23,24,16,18,21,58,46,0.9128919860627178,0.059233449477351915,0.07317073170731707,0.08015267175572519,0.5142857142857142,0.13043478260869565,0.45652173913043476,0.42857142857142855,0.75,0.30434782608695654,0.25
2018,Los Angeles Aviators,San Diego Growlers,2018-07-21,Los Angeles Aviators_San Diego Growlers_2018-07-21,26,26,281,8,12,269,269,26,4,8,0,0,1,24,26,27,14,20,6,1,5,33,3,18,26,51,40,0.9572953736654805,0.028469750889679714,0.09252669039145907,0.09665427509293681,0.8333333333333334,0.2222222222222222,0.65,0.7692307692307693,0.42857142857142855,0.4,0.4545454545454546
2018,Los Angeles Aviators,San Francisco FlameThrowers,2018-06-03,Los Angeles Aviators_San Francisco FlameThrowers_2018-06-03,23,21,261,21,24,237,237,23,3,14,0,0,0,21,28,24,20,16,7,1,11,37,3,16,23,45,48,0.9080459770114943,0.08045977011494253,0.08812260536398467,0.0970464135021097,0.7619047619047619,0.2916666666666667,0.4791666666666667,0.5714285714285714,0.35,0.7272727272727273,0.5675675675675675
2018,Los Angeles Aviators,San Francisco FlameThrowers,2018-06-24,Los Angeles Aviators_San Francisco FlameThrowers_2018-06-24,25,21,269,16,21,248,248,25,5,16,0,0,0,26,36,25,11,20,5,1,15,31,4,20,25,51,47,0.9219330855018587,0.05947955390334572,0.09293680297397769,0.10080645161290322,0.7692307692307693,0.2,0.5319148936170213,0.5555555555555556,0.45454545454545453,0.7333333333333334,0.3548387096774194
