Teamname,Year,Games Played,Name,Points Lost,Points Lost (Defense),Points Lost (Offense),Points Played,Points Played (Defense),Points Played (Offense),Points Won,Points Won (Defense),Points Won (Offense),Possessions Played,Possessions Played (Defense),Possessions Played (Offense),Quarters Played,Goals,Goals (Offense),Goals (Defense),Catches,Drops,Assists,Assists (Offense),Assists (Defense),Hockey Assists,Hockey Assists (Offense),Hockey Assists (Defense),Throws,Completions,Throwaways,Throws Dropped,Throws Recorded with Yardage,Fouls Drawn,Stalls,Blocks,Blocks (Offense),Blocks (Defense),Callahans,Pulls,Pulls (Out-of-bounds),Pulls Recorded with Yardage,Pulls (Inbounds) Recorded with Yardage,Throwing Yards,Lateral Throwing Yards,Forward Throwing Yards,Pull Yards,Pull Yards (Inbounds),Completion Percentage,Catches Per Goals,Throws Per Assist,Throwaway Percentage,Drop Percentage,Yards Per Throw,Yards Per Pull,Yards Per Pull (Inbounds)
Ottawa Outlaws,AUDL 2017,6,Colin Froats,41,39,2,56,53,3,15,14,1,38,31,7,21,1.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,10.0,8.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,8.0,0.0,0.1,0.0,0.0,0.0,0.0
Ottawa Outlaws,AUDL 2017,7,Ken Alexander,47,3,44,128,6,122,72,2,70,192,5,187,28,9.0,9.0,0.0,94.0,3.0,10.0,10.0,0.0,7.0,6.0,1.0,97.0,89.0,7.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.75257731958763,10.444444444444445,9.7,0.07216494845360824,0.030927835051546393,0.0,0.0,0.0
Ottawa Outlaws,AUDL 2017,8,Laurent Loiseau,62,22,40,155,42,113,79,14,65,186,28,158,31,24.0,20.0,4.0,96.0,3.0,5.0,4.0,1.0,3.0,3.0,0.0,72.0,63.0,7.0,2.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.5,4.0,14.4,0.09722222222222222,0.030303030303030304,0.0,0.0,0.0
Ottawa Outlaws,AUDL 2017,9,Scott Westwell,97,58,39,184,79,105,75,19,56,204,45,159,36,13.0,11.0,2.0,164.0,3.0,9.0,6.0,3.0,6.0,3.0,3.0,193.0,176.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.19170984455958,12.615384615384615,21.444444444444443,0.06735751295336788,0.017964071856287425,0.0,0.0,0.0
Ottawa Outlaws,AUDL 2017,8,Cooper Brotman,84,72,12,122,98,24,33,23,10,105,60,45,32,4.0,2.0,2.0,38.0,2.0,4.0,1.0,3.0,3.0,1.0,2.0,55.0,47.0,6.0,2.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.45454545454545,9.5,13.75,0.10909090909090909,0.05,0.0,0.0,0.0
Ottawa Outlaws,AUDL 2017,7,Owen Watt,69,46,23,120,67,53,34,12,22,120,40,80,28,3.0,2.0,1.0,43.0,3.0,6.0,4.0,2.0,6.0,5.0,1.0,43.0,36.0,4.0,2.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.72093023255815,14.333333333333334,7.166666666666667,0.09302325581395349,0.06521739130434782,0.0,0.0,0.0
Ottawa Outlaws,AUDL 2017,7,Jeremy Hill,63,14,49,161,25,136,80,4,76,207,15,192,28,11.0,9.0,2.0,93.0,6.0,5.0,5.0,0.0,12.0,11.0,1.0,82.0,71.0,9.0,0.0,0.0,0.0,2.0,8.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.58536585365853,8.454545454545455,16.4,0.10975609756097561,0.06060606060606061,0.0,0.0,0.0
Ottawa Outlaws,AUDL 2017,2,Mike Lee,2,1,1,6,1,5,4,0,4,10,0,10,3,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0
Ottawa Outlaws,AUDL 2017,6,Kyle Cantal,61,58,3,80,74,6,14,13,1,64,47,17,24,2.0,0.0,2.0,15.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,13.0,10.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.92307692307693,7.5,13.0,0.15384615384615385,0.0,0.0,0.0,0.0
Ottawa Outlaws,AUDL 2017,6,Khalid Al-Zahrani,58,54,4,74,69,5,12,11,1,39,27,12,24,3.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.6666666666666665,0.0,0.2,0.0,0.0,0.0,0.0
Ottawa Outlaws,AUDL 2018,11,Tyler Sadler,119,101,18,187,151,36,53,41,12,174,119,55,43,3.0,1.0,2.0,104.0,1.0,11.0,2.0,9.0,3.0,0.0,3.0,138.0,113.0,19.0,4.0,0.0,0.0,2.0,5.0,0.0,5.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.88405797101449,34.666666666666664,12.545454545454545,0.13768115942028986,0.009523809523809525,0.0,0.0,0.0
Ottawa Outlaws,AUDL 2018,12,Paul Mensah,133,123,10,199,180,19,47,43,4,142,111,31,49,16.0,0.0,16.0,47.0,3.0,2.0,1.0,1.0,3.0,0.0,3.0,31.0,26.0,5.0,0.0,0.0,0.0,0.0,19.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.87096774193549,2.9375,15.5,0.16129032258064516,0.06,0.0,0.0,0.0
Ottawa Outlaws,AUDL 2018,14,Matt O'Brien,151,138,13,254,205,49,81,53,28,209,137,72,58,15.0,5.0,10.0,79.0,6.0,5.0,2.0,3.0,5.0,2.0,3.0,77.0,66.0,9.0,2.0,0.0,0.0,0.0,10.0,2.0,8.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.71428571428571,5.266666666666667,15.4,0.11688311688311688,0.07058823529411765,0.0,0.0,0.0
Ottawa Outlaws,AUDL 2018,13,Nick Boucher,193,160,33,330,220,110,106,44,62,286,135,151,54,14.0,7.0,7.0,177.0,4.0,27.0,10.0,17.0,17.0,12.0,5.0,260.0,223.0,26.0,10.0,0.0,0.0,1.0,15.0,3.0,12.0,0.0,146.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.76923076923076,12.642857142857142,9.62962962962963,0.1,0.022099447513812154,0.0,0.0,0.0
Ottawa Outlaws,AUDL 2018,14,Paul Renaud,146,117,29,269,180,89,84,44,40,238,116,122,58,13.0,8.0,5.0,129.0,7.0,8.0,4.0,4.0,18.0,8.0,10.0,126.0,117.0,8.0,1.0,0.0,0.0,0.0,17.0,3.0,14.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.85714285714286,9.923076923076923,15.75,0.06349206349206349,0.051470588235294115,0.0,0.0,0.0
Ottawa Outlaws,AUDL 2018,11,Geoff Bevan,141,126,15,214,185,29,62,50,12,160,113,47,46,5.0,1.0,4.0,78.0,0.0,17.0,2.0,15.0,4.0,1.0,3.0,105.0,86.0,17.0,1.0,0.0,0.0,1.0,5.0,0.0,5.0,0.0,126.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.9047619047619,15.6,6.176470588235294,0.1619047619047619,0.0,0.0,0.0,0.0
Ottawa Outlaws,AUDL 2018,8,Carson Turner,107,94,13,166,131,35,51,31,20,139,87,52,33,4.0,2.0,2.0,51.0,1.0,4.0,1.0,3.0,8.0,3.0,5.0,74.0,61.0,10.0,3.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,24.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.43243243243244,12.75,18.5,0.13513513513513514,0.019230769230769232,0.0,0.0,0.0
Ottawa Outlaws,AUDL 2018,11,Ken Alexander,69,3,66,214,18,196,132,13,119,262,26,236,44,14.0,13.0,1.0,124.0,6.0,13.0,13.0,0.0,18.0,16.0,2.0,174.0,161.0,13.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.52873563218391,8.857142857142858,13.384615384615385,0.07471264367816093,0.046153846153846156,0.0,0.0,0.0
Ottawa Outlaws,AUDL 2018,13,Alec Arsenault,104,13,91,318,40,278,184,14,170,393,32,361,54,51.0,46.0,5.0,232.0,4.0,21.0,19.0,2.0,26.0,25.0,1.0,185.0,166.0,15.0,4.0,0.0,0.0,0.0,13.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.72972972972974,4.549019607843137,8.80952380952381,0.08108108108108109,0.01694915254237288,0.0,0.0,0.0
Ottawa Outlaws,AUDL 2018,11,Andrew Ouchterlony,69,13,56,226,36,190,128,15,113,268,29,239,44,8.0,8.0,0.0,118.0,0.0,8.0,6.0,2.0,11.0,10.0,1.0,113.0,100.0,9.0,4.0,0.0,0.0,0.0,7.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.49557522123894,14.75,14.125,0.07964601769911504,0.0,0.0,0.0,0.0
Ottawa Outlaws,AUDL 2018,10,Laurent Loiseau,90,33,57,232,59,173,118,16,102,260,39,221,42,24.0,21.0,3.0,132.0,7.0,13.0,11.0,2.0,11.0,11.0,0.0,109.0,90.0,15.0,4.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.56880733944955,5.5,8.384615384615385,0.13761467889908258,0.050359712230215826,0.0,0.0,0.0
Ottawa Outlaws,AUDL 2018,13,Karl Loiseau,90,10,80,307,29,278,195,15,180,381,32,349,52,40.0,35.0,5.0,278.0,5.0,42.0,39.0,3.0,23.0,21.0,2.0,243.0,216.0,23.0,4.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.88888888888889,6.95,5.785714285714286,0.09465020576131687,0.0176678445229682,0.0,0.0,0.0
Ottawa Outlaws,AUDL 2018,14,Derek Alexander,113,7,106,374,31,343,232,19,213,466,38,428,58,9.0,9.0,0.0,548.0,6.0,66.0,57.0,9.0,53.0,47.0,6.0,656.0,603.0,39.0,11.0,0.0,0.0,3.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.92073170731707,60.888888888888886,9.93939393939394,0.05945121951219512,0.010830324909747292,0.0,0.0,0.0
Ottawa Outlaws,AUDL 2018,13,Greg Ellis,123,32,91,347,61,286,190,16,174,406,44,362,54,32.0,29.0,3.0,259.0,6.0,23.0,23.0,0.0,22.0,20.0,2.0,299.0,262.0,29.0,7.0,0.0,0.0,1.0,7.0,6.0,1.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.62541806020067,8.09375,13.0,0.09698996655518395,0.022641509433962263,0.0,0.0,0.0
Ottawa Outlaws,AUDL 2018,13,Bryce Ring,99,15,84,276,31,245,163,13,150,339,32,307,52,10.0,9.0,1.0,189.0,3.0,19.0,16.0,3.0,15.0,13.0,2.0,325.0,305.0,16.0,3.0,0.0,0.0,1.0,6.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.84615384615384,18.9,17.105263157894736,0.04923076923076923,0.015625,0.0,0.0,0.0
Ottawa Outlaws,AUDL 2018,11,Adam O'Donnell,69,21,48,168,28,140,89,7,82,197,21,176,46,9.0,9.0,0.0,121.0,3.0,10.0,10.0,0.0,13.0,11.0,2.0,111.0,104.0,4.0,3.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.69369369369369,13.444444444444445,11.1,0.036036036036036036,0.024193548387096774,0.0,0.0,0.0
Ottawa Outlaws,AUDL 2018,8,Aidan Hayter,84,78,6,111,102,9,24,21,3,64,47,17,32,2.0,0.0,2.0,21.0,1.0,2.0,0.0,2.0,2.0,0.0,2.0,19.0,18.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.73684210526315,10.5,9.5,0.0,0.045454545454545456,0.0,0.0,0.0
Ottawa Outlaws,AUDL 2018,4,Lance Blackstock,38,32,6,48,40,8,6,5,1,32,22,10,17,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.5,0.0,0.0,0.125,0.1,0.0,0.0,0.0
Ottawa Outlaws,AUDL 2018,5,Mike Lee,36,14,22,76,19,57,38,5,33,78,11,67,20,8.0,8.0,0.0,43.0,1.0,4.0,4.0,0.0,6.0,5.0,1.0,35.0,33.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.28571428571428,5.375,8.75,0.05714285714285714,0.022727272727272728,0.0,0.0,0.0
Ottawa Outlaws,AUDL 2018,14,Khalid Al-Zahrani,161,148,13,231,208,23,54,47,7,175,135,40,58,10.0,3.0,7.0,60.0,2.0,3.0,1.0,2.0,4.0,0.0,4.0,55.0,51.0,4.0,0.0,0.0,0.0,0.0,10.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.72727272727272,6.0,18.333333333333332,0.07272727272727272,0.03225806451612903,0.0,0.0,0.0
Ottawa Outlaws,AUDL 2018,7,Colin Froats,60,57,3,78,75,3,16,16,0,61,56,5,29,0.0,0.0,0.0,15.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,21.0,17.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.95238095238095,0.0,0.0,0.047619047619047616,0.0625,0.0,0.0,0.0
Ottawa Outlaws,AUDL 2018,3,Etienne Blaszkewycz,20,19,1,29,26,3,8,7,1,22,18,4,9,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ottawa Outlaws,AUDL 2018,13,Kyle Cantal,121,112,9,179,165,14,50,46,4,136,109,27,53,5.0,0.0,5.0,42.0,1.0,2.0,0.0,2.0,3.0,0.0,3.0,46.0,42.0,4.0,0.0,0.0,0.0,0.0,6.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.30434782608695,8.4,23.0,0.08695652173913043,0.023255813953488372,0.0,0.0,0.0
Ottawa Outlaws,AUDL 2018,1,Patrick Mapp,1,0,1,1,0,1,0,0,0,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ottawa Outlaws,AUDL 2018,11,Erik Hunter,81,66,15,159,97,62,69,27,42,147,67,80,45,9.0,6.0,3.0,58.0,2.0,6.0,2.0,4.0,4.0,3.0,1.0,69.0,59.0,8.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.5072463768116,6.444444444444445,11.5,0.11594202898550725,0.03333333333333333,0.0,0.0,0.0
Ottawa Outlaws,AUDL 2018,3,Kinley Gee,10,0,10,33,5,28,20,4,16,47,7,40,9,2.0,2.0,0.0,24.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,41.0,35.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.36585365853658,12.0,20.5,0.12195121951219512,0.0,0.0,0.0,0.0
Ottawa Outlaws,AUDL 2018,8,Jeremy Hill,84,59,25,165,88,77,64,24,40,136,45,91,33,12.0,8.0,4.0,77.0,0.0,8.0,6.0,2.0,11.0,8.0,3.0,68.0,59.0,7.0,2.0,0.0,0.0,0.0,5.0,2.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.76470588235294,6.416666666666667,8.5,0.10294117647058823,0.0,0.0,0.0,0.0
Ottawa Outlaws,AUDL 2018,5,Patrick Keenan,37,35,2,57,53,4,17,16,1,45,38,7,20,1.0,0.0,1.0,21.0,1.0,3.0,0.0,3.0,4.0,1.0,3.0,21.0,18.0,2.0,1.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.71428571428571,21.0,7.0,0.09523809523809523,0.045454545454545456,0.0,0.0,0.0
Ottawa Outlaws,AUDL 2018,3,David Colic,14,13,1,25,23,2,10,9,1,20,16,4,12,2.0,0.0,2.0,8.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,4.0,6.0,0.0,0.1111111111111111,0.0,0.0,0.0
Ottawa Outlaws,AUDL 2018,2,Scott Graham,19,16,3,26,20,6,5,4,1,26,15,11,7,2.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,4.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
Ottawa Outlaws,AUDL 2018,1,Ryan Wallace,8,8,0,10,10,0,2,2,0,3,3,0,3,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ottawa Outlaws,AUDL 2018,1,Tait Becke,9,9,0,14,13,1,5,4,1,8,7,1,4,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Philadelphia Phoenix,AUDL 2014,9,Danny Bjorkman,72,53,19,118,75,43,36,16,20,101,37,64,35,4.0,2.0,2.0,75.0,1.0,7.0,5.0,2.0,2.0,1.0,1.0,96.0,84.0,12.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,53.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.5,18.75,13.714285714285714,0.125,0.013157894736842105,0.0,0.0,0.0
Philadelphia Phoenix,AUDL 2014,9,Sean Mott,72,36,36,172,57,115,85,16,69,211,54,157,35,12.0,9.0,3.0,280.0,5.0,14.0,12.0,2.0,12.0,10.0,2.0,300.0,285.0,12.0,3.0,0.0,0.0,0.0,11.0,7.0,4.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,23.333333333333332,21.428571428571427,0.04,0.017543859649122806,0.0,0.0,0.0
Philadelphia Phoenix,AUDL 2014,12,Anthony Bushek,106,96,10,154,129,25,37,24,13,117,78,39,44,6.0,3.0,3.0,58.0,1.0,9.0,5.0,4.0,1.0,0.0,1.0,79.0,65.0,13.0,1.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.27848101265823,9.666666666666666,8.777777777777779,0.16455696202531644,0.01694915254237288,0.0,0.0,0.0
Philadelphia Phoenix,AUDL 2014,11,Steve Rosso,108,96,12,159,129,30,38,25,13,124,70,54,43,6.0,1.0,5.0,73.0,2.0,6.0,3.0,3.0,3.0,2.0,1.0,94.0,85.0,9.0,0.0,0.0,0.0,0.0,12.0,2.0,10.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.42553191489363,12.166666666666666,15.666666666666666,0.09574468085106383,0.02666666666666667,0.0,0.0,0.0
Philadelphia Phoenix,AUDL 2014,13,Chris Schulze,98,75,23,141,95,46,36,19,17,125,51,74,49,3.0,1.0,2.0,49.0,0.0,1.0,0.0,1.0,3.0,1.0,2.0,51.0,41.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.3921568627451,16.333333333333332,51.0,0.19607843137254902,0.0,0.0,0.0,0.0
Philadelphia Phoenix,AUDL 2014,13,Sam Esser,122,111,11,177,150,27,38,28,10,144,98,46,52,6.0,1.0,5.0,78.0,4.0,1.0,0.0,1.0,4.0,1.0,3.0,73.0,67.0,6.0,0.0,0.0,0.0,0.0,10.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.78082191780823,13.0,73.0,0.0821917808219178,0.04878048780487805,0.0,0.0,0.0
Philadelphia Phoenix,AUDL 2014,5,Frank Harris,29,26,3,43,38,5,10,10,0,42,36,6,18,1.0,0.0,1.0,25.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,34.0,27.0,5.0,2.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.41176470588235,25.0,17.0,0.14705882352941177,0.0,0.0,0.0,0.0
Philadelphia Phoenix,AUDL 2014,11,Brett Sawyer,122,112,10,166,149,17,28,25,3,101,76,25,43,9.0,2.0,7.0,29.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,23.0,19.0,4.0,0.0,0.0,0.0,0.0,12.0,3.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.6086956521739,3.2222222222222223,0.0,0.17391304347826086,0.06451612903225806,0.0,0.0,0.0
Philadelphia Phoenix,AUDL 2014,13,Brian Magerr,105,26,79,241,47,194,116,14,102,298,38,260,51,20.0,19.0,1.0,226.0,3.0,19.0,14.0,5.0,15.0,12.0,3.0,210.0,191.0,17.0,2.0,0.0,0.0,0.0,7.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.95238095238095,11.3,11.052631578947368,0.08095238095238096,0.013100436681222707,0.0,0.0,0.0
Philadelphia Phoenix,AUDL 2014,12,Schuyler Redding,104,71,33,187,95,92,73,19,54,206,62,144,48,14.0,10.0,4.0,118.0,1.0,17.0,12.0,5.0,6.0,2.0,4.0,111.0,92.0,16.0,3.0,0.0,0.0,0.0,13.0,8.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.88288288288288,8.428571428571429,6.529411764705882,0.14414414414414414,0.008403361344537815,0.0,0.0,0.0
Philadelphia Phoenix,AUDL 2014,6,Tom Allen,61,10,51,134,17,117,63,4,59,191,25,166,24,7.0,6.0,1.0,297.0,1.0,17.0,16.0,1.0,11.0,10.0,1.0,345.0,318.0,23.0,4.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.17391304347827,42.42857142857143,20.294117647058822,0.06666666666666667,0.003355704697986577,0.0,0.0,0.0
Philadelphia Phoenix,AUDL 2014,13,David Hampson,104,15,89,256,33,223,125,9,116,331,28,303,48,14.0,13.0,1.0,375.0,6.0,14.0,14.0,0.0,15.0,13.0,2.0,370.0,342.0,26.0,2.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.43243243243244,26.785714285714285,26.428571428571427,0.07027027027027027,0.015748031496062992,0.0,0.0,0.0
Philadelphia Phoenix,AUDL 2014,13,Casey Startzell,111,16,95,288,36,252,153,12,141,367,43,324,52,21.0,18.0,3.0,391.0,1.0,11.0,9.0,2.0,25.0,23.0,2.0,557.0,533.0,21.0,3.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.69120287253142,18.61904761904762,50.63636363636363,0.03770197486535009,0.002551020408163265,0.0,0.0,0.0
Philadelphia Phoenix,AUDL 2014,13,Jeff Kiel,141,78,63,268,111,157,107,25,82,307,77,230,51,5.0,4.0,1.0,348.0,4.0,10.0,7.0,3.0,27.0,20.0,7.0,403.0,367.0,28.0,8.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.06699751861042,69.6,40.3,0.06947890818858561,0.011363636363636364,0.0,0.0,0.0
Philadelphia Phoenix,AUDL 2014,7,Mike Reeves,61,42,19,90,53,37,26,10,16,92,30,62,25,7.0,6.0,1.0,45.0,1.0,2.0,2.0,0.0,4.0,3.0,1.0,41.0,35.0,5.0,1.0,0.0,0.0,0.0,5.0,4.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.36585365853658,6.428571428571429,20.5,0.12195121951219512,0.021739130434782608,0.0,0.0,0.0
Philadelphia Phoenix,AUDL 2014,14,Jordan Wiley,128,21,107,304,47,257,148,15,133,394,44,350,56,21.0,16.0,5.0,242.0,5.0,18.0,18.0,0.0,13.0,13.0,0.0,233.0,211.0,21.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.55793991416309,11.523809523809524,12.944444444444445,0.09012875536480687,0.020242914979757085,0.0,0.0,0.0
Philadelphia Phoenix,AUDL 2014,14,Stephen Ng,144,99,45,228,127,101,70,20,50,222,78,144,55,4.0,3.0,1.0,220.0,3.0,12.0,11.0,1.0,7.0,5.0,2.0,256.0,238.0,16.0,2.0,0.0,0.0,0.0,11.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.96875,55.0,21.333333333333332,0.0625,0.013452914798206279,0.0,0.0,0.0
Philadelphia Phoenix,AUDL 2014,4,Dave Kelly,23,7,16,62,14,48,32,3,29,75,14,61,16,1.0,1.0,0.0,96.0,1.0,7.0,5.0,2.0,6.0,6.0,0.0,119.0,109.0,10.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.59663865546219,96.0,17.0,0.08403361344537816,0.010309278350515464,0.0,0.0,0.0
