,Year,Matchup Link,Date Location,Home Team,Away Team,Home Team Score,Away Team Score,Date,Time,City,Week,UniversalGameID
281,2014,/league/game/2014-07-12-DC-NY,"Sat, 7/12 7:00 PM CDT New York",New York Empire,DC Breeze,13,14,2014-07-12,7:00 PM CDT,New York,14,281
282,2014,/league/game/2014-07-12-TOR-PHI,"Sat, 7/12 7:00 PM CDT Philadelphia",Philadelphia Phoenix,Toronto Rush,18,24,2014-07-12,7:00 PM CDT,Philadelphia,14,282
283,2014,/league/game/2014-07-12-SJ-SF,"Sat, 7/12 7:00 PM CDT San Francisco",San Francisco FlameThrowers,San Jose Spiders,17,23,2014-07-12,7:00 PM CDT,San Francisco,14,283
284,2014,/league/game/2014-07-13-IND-MIN,"Sun, 7/13 7:00 PM CDT Minnesota",Minnesota Wind Chill,Indianapolis AlleyCats,25,15,2014-07-13,7:00 PM CDT,Minnesota,14,284
285,2014,/league/game/2014-07-18-SF-SJ,"Fri, 7/18 7:00 PM CDT San Jose",San Jose Spiders,San Francisco FlameThrowers,26,16,2014-07-18,7:00 PM CDT,San Jose,15,285
286,2014,/league/game/2014-07-19-DC-TOR,"Sat, 7/19 7:00 PM CDT Toronto",Toronto Rush,DC Breeze,37,12,2014-07-19,7:00 PM CDT,Toronto,15,288
287,2014,/league/game/2014-07-19-IND-MAD,"Sat, 7/19 7:00 PM CDT Madison",Madison Radicals,Indianapolis AlleyCats,25,16,2014-07-19,7:00 PM CDT,Madison,15,287
288,2014,/league/game/2014-07-19-CHI-NY,"Sat, 7/19 7:00 PM CDT New York",New York Empire,Chicago Wildfire,22,17,2014-07-19,7:00 PM CDT,New York,15,286
289,2014,/league/game/2014-07-26-MAD-SJ,"Sat, 7/26 7:00 PM CDT",San Jose Spiders,Madison Radicals,23,20,2014-07-26,7:00 PM CDT,,16,289
290,2014,/league/game/2014-07-26-NY-TOR,"Sat, 7/26 7:00 PM CDT",Toronto Rush,New York Empire,31,16,2014-07-26,7:00 PM CDT,,16,290
291,2014,/league/game/2014-07-27-SJ-TOR,"Sun, 7/27 7:00 PM CDT",Toronto Rush,San Jose Spiders,18,28,2014-07-27,7:00 PM CDT,,16,291
292,2015,/league/game/2015-04-11-SEA-LA,"Sat, 4/11 7:30 PM PDT LA",Los Angeles Aviators,Seattle Cascades,20,29,2015-04-11,7:30 PM PDT,LA,1,297
293,2015,/league/game/2015-04-11-DET-CIN,"Sat, 4/11 7:30 PM EDT Cincinnati",Cincinnati Revolution,Detroit Mechanix,25,17,2015-04-11,7:30 PM EDT,Cincinnati,1,295
294,2015,/league/game/2015-04-11-PIT-IND,"Sat, 4/11 7:30 PM EDT Indianapolis",Indianapolis AlleyCats,Pittsburgh Thunderbirds,20,28,2015-04-11,7:30 PM EDT,Indianapolis,1,296
295,2015,/league/game/2015-04-11-TOR-DC,"Sat, 4/11 6:30 PM EDT DC",DC Breeze,Toronto Rush,17,37,2015-04-11,6:30 PM EDT,DC,1,293
296,2015,/league/game/2015-04-11-VAN-SF,"Sat, 4/11 6:00 PM PDT San Francisco",San Francisco FlameThrowers,Vancouver Riptide,26,25,2015-04-11,6:00 PM PDT,San Francisco,1,292
297,2015,/league/game/2015-04-11-ATL-RAL,"Sat, 4/11 7:00 PM EDT Raleigh",Raleigh Flyers,Atlanta Hustle,29,22,2015-04-11,7:00 PM EDT,Raleigh,1,294
298,2015,/league/game/2015-04-12-MTL-NY,"Sun, 4/12 12:00 PM EDT New York",New York Empire,Montreal Royal,22,20,2015-04-12,12:00 PM EDT,New York,1,298
299,2015,/league/game/2015-04-12-ATL-CHA,"Sun, 4/12 1:00 PM EDT Charlotte",Charlotte Express,Atlanta Hustle,25,27,2015-04-12,1:00 PM EDT,Charlotte,1,299
300,2015,/league/game/2015-04-12-TOR-PHI,"Sun, 4/12 1:00 PM EDT Philadelphia",Philadelphia Phoenix,Toronto Rush,21,26,2015-04-12,1:00 PM EDT,Philadelphia,1,300
301,2015,/league/game/2015-04-12-SEA-SD,"Sun, 4/12 1:00 PM PDT San Diego",San Diego Growlers,Seattle Cascades,22,26,2015-04-12,1:00 PM PDT,San Diego,1,301
302,2015,/league/game/2015-04-12-VAN-SJ,"Sun, 4/12 1:00 PM PDT San Jose",San Jose Spiders,Vancouver Riptide,32,26,2015-04-12,1:00 PM PDT,San Jose,1,302
303,2015,/league/game/2015-04-18-MAD-IND,"Sat, 4/18 7:30 PM EDT Indianapolis",Indianapolis AlleyCats,Madison Radicals,18,26,2015-04-18,7:30 PM EDT,Indianapolis,2,308
304,2015,/league/game/2015-04-18-VAN-SEA,"Sat, 4/18 7:30 PM PDT Seattle",Seattle Cascades,Vancouver Riptide,20,21,2015-04-18,7:30 PM PDT,Seattle,2,309
305,2015,/league/game/2015-04-18-LA-SD,"Sat, 4/18 7:00 PM PDT San Diego",San Diego Growlers,Los Angeles Aviators,23,25,2015-04-18,7:00 PM PDT,San Diego,2,307
306,2015,/league/game/2015-04-18-OTT-DC,"Sat, 4/18 6:30 PM EDT DC",DC Breeze,Ottawa Outlaws,23,19,2015-04-18,6:30 PM EDT,DC,2,305
307,2015,/league/game/2015-04-18-ATL-NSH,"Sat, 4/18 6:00 PM CDT Nashville",Nashville Nightwatch,Atlanta Hustle,17,23,2015-04-18,6:00 PM CDT,Nashville,2,304
308,2015,/league/game/2015-04-18-JAX-RAL,"Sat, 4/18 3:00 PM EDT Raleigh",Raleigh Flyers,Tampa Bay Cannons,33,26,2015-04-18,3:00 PM EDT,Raleigh,2,303
309,2015,/league/game/2015-04-18-SF-SJ,"Sat, 4/18 7:00 PM PDT San Jose",San Jose Spiders,San Francisco FlameThrowers,29,26,2015-04-18,7:00 PM PDT,San Jose,2,306
310,2015,/league/game/2015-04-19-OTT-PHI,"Sun, 4/19 1:00 PM EDT Philadelphia",Philadelphia Phoenix,Ottawa Outlaws,15,18,2015-04-19,1:00 PM EDT,Philadelphia,2,310
311,2015,/league/game/2015-04-19-JAX-CHA,"Sun, 4/19 1:00 PM EDT Charlotte",Charlotte Express,Tampa Bay Cannons,19,21,2015-04-19,1:00 PM EDT,Charlotte,2,311
312,2015,/league/game/2015-04-19-MAD-CIN,"Sun, 4/19 5:00 PM EDT Cincinnati",Cincinnati Revolution,Madison Radicals,9,23,2015-04-19,5:00 PM EDT,Cincinnati,2,312
313,2015,/league/game/2015-04-24-CIN-IND,"Fri, 4/24 7:30 PM EDT Indianapolis",Indianapolis AlleyCats,Cincinnati Revolution,25,9,2015-04-24,7:30 PM EDT,Indianapolis,3,313
314,2015,/league/game/2015-04-25-DET-MAD,"Sat, 4/25 7:00 PM CDT Madison",Madison Radicals,Detroit Mechanix,35,12,2015-04-25,7:00 PM CDT,Madison,3,321
315,2015,/league/game/2015-04-25-MIN-CHI,"Sat, 4/25 3:00 PM CDT Chicago",Chicago Wildfire,Minnesota Wind Chill,20,14,2015-04-25,3:00 PM CDT,Chicago,3,314
316,2015,/league/game/2015-04-25-PHI-NY,"Sat, 4/25 5:00 PM EDT New York",New York Empire,Philadelphia Phoenix,27,17,2015-04-25,5:00 PM EDT,New York,3,315
317,2015,/league/game/2015-04-25-TOR-OTT,"Sat, 4/25 5:00 PM EDT Ottawa",Ottawa Outlaws,Toronto Rush,19,23,2015-04-25,5:00 PM EDT,Ottawa,3,316
318,2015,/league/game/2015-04-25-SEA-VAN,"Sat, 4/25 6:00 PM PDT Vancouver",Vancouver Riptide,Seattle Cascades,22,26,2015-04-25,6:00 PM PDT,Vancouver,3,317
319,2015,/league/game/2015-04-25-SD-SF,"Sat, 4/25 6:00 PM PDT San Francisco",San Francisco FlameThrowers,San Diego Growlers,27,22,2015-04-25,6:00 PM PDT,San Francisco,3,318
320,2015,/league/game/2015-04-25-JAX-NSH,"Sat, 4/25 6:00 PM CDT Nashville",Nashville Nightwatch,Tampa Bay Cannons,20,18,2015-04-25,6:00 PM CDT,Nashville,3,319
321,2015,/league/game/2015-04-25-CIN-PIT,"Sat, 4/25 7:00 PM EDT Pittsburgh",Pittsburgh Thunderbirds,Cincinnati Revolution,30,16,2015-04-25,7:00 PM EDT,Pittsburgh,3,320
322,2015,/league/game/2015-04-26-JAX-ATL,"Sun, 4/26 5:30 PM EDT Atlanta",Atlanta Hustle,Tampa Bay Cannons,23,20,2015-04-26,5:30 PM EDT,Atlanta,3,324
323,2015,/league/game/2015-04-26-TOR-MTL,"Sun, 4/26 4:00 PM EDT Montreal",Montreal Royal,Toronto Rush,27,26,2015-04-26,4:00 PM EDT,Montreal,3,323
324,2015,/league/game/2015-04-26-SD-SJ,"Sun, 4/26 1:00 PM PDT San Jose",San Jose Spiders,San Diego Growlers,31,18,2015-04-26,1:00 PM PDT,San Jose,3,322
325,2015,/league/game/2015-05-01-CHI-IND,"Fri, 5/1 7:30 PM EDT Indianapolis",Indianapolis AlleyCats,Chicago Wildfire,23,22,2015-05-01,7:30 PM EDT,Indianapolis,4,325
326,2015,/league/game/2015-05-02-IND-DET,"Sat, 5/2 7:00 PM EDT Detroit",Detroit Mechanix,Indianapolis AlleyCats,16,30,2015-05-02,7:00 PM EDT,Detroit,4,332
327,2015,/league/game/2015-05-02-SJ-SD,"Sat, 5/2 7:00 PM PDT San Diego",San Diego Growlers,San Jose Spiders,21,23,2015-05-02,7:00 PM PDT,San Diego,4,331
328,2015,/league/game/2015-05-02-IND-DET,"Sat, 5/2 7:00 PM EDT Detroit",Detroit Mechanix,Indianapolis AlleyCats,16,30,2015-05-02,7:00 PM EDT,Detroit,4,330
329,2015,/league/game/2015-05-02-CHI-CIN,"Sat, 5/2 7:30 PM EDT Cincinnati",Cincinnati Revolution,Chicago Wildfire,18,27,2015-05-02,7:30 PM EDT,Cincinnati,4,333
330,2015,/league/game/2015-05-02-MTL-PHI,"Sat, 5/2 6:30 PM EDT Philadelphia",Philadelphia Phoenix,Montreal Royal,18,23,2015-05-02,6:30 PM EDT,Philadelphia,4,328
331,2015,/league/game/2015-05-02-PIT-MAD,"Sat, 5/2 6:00 PM CDT Madison",Madison Radicals,Pittsburgh Thunderbirds,24,18,2015-05-02,6:00 PM CDT,Madison,4,327
332,2015,/league/game/2015-05-02-NSH-JAX,"Sat, 5/2 6:00 PM EDT Jacksonville",Tampa Bay Cannons,Nashville Nightwatch,23,18,2015-05-02,6:00 PM EDT,Jacksonville,4,326
333,2015,/league/game/2015-05-02-OTT-ROC,"Sat, 5/2 6:30 PM EDT Rochester",Rochester Dragons,Ottawa Outlaws,18,24,2015-05-02,6:30 PM EDT,Rochester,4,329
334,2015,/league/game/2015-05-03-OTT-NY,"Sun, 5/3 12:00 PM EDT New York",New York Empire,Ottawa Outlaws,24,17,2015-05-03,12:00 PM EDT,New York,4,334
335,2015,/league/game/2015-05-03-SJ-LA,"Sun, 5/3 1:30 PM PDT LA",Los Angeles Aviators,San Jose Spiders,19,20,2015-05-03,1:30 PM PDT,LA,4,335
336,2015,/league/game/2015-05-03-PIT-MIN,"Sun, 5/3 2:00 PM CDT Minnesota",Minnesota Wind Chill,Pittsburgh Thunderbirds,17,30,2015-05-03,2:00 PM CDT,Minnesota,4,336
337,2015,/league/game/2015-05-03-NSH-ATL,"Sun, 5/3 3:00 PM EDT Atlanta",Atlanta Hustle,Nashville Nightwatch,30,20,2015-05-03,3:00 PM EDT,Atlanta,4,337
338,2015,/league/game/2015-05-03-MTL-DC,"Sun, 5/3 4:30 PM EDT DC",DC Breeze,Montreal Royal,20,21,2015-05-03,4:30 PM EDT,DC,4,338
339,2015,/league/game/2015-05-08-IND-CIN,"Fri, 5/8 8:00 PM EDT Cincinnati",Cincinnati Revolution,Indianapolis AlleyCats,23,27,2015-05-08,8:00 PM EDT,Cincinnati,5,339
340,2015,/league/game/2015-05-09-NY-TOR,"Sat, 5/9 7:00 PM EDT Toronto",Toronto Rush,New York Empire,28,25,2015-05-09,7:00 PM EDT,Toronto,5,345
341,2015,/league/game/2015-05-09-SD-SEA,"Sat, 5/9 7:30 PM PDT Seattle",Seattle Cascades,San Diego Growlers,19,21,2015-05-09,7:30 PM PDT,Seattle,5,347
342,2015,/league/game/2015-05-09-IND-CHI,"Sat, 5/9 7:30 PM CDT Chicago",Chicago Wildfire,Indianapolis AlleyCats,24,22,2015-05-09,7:30 PM CDT,Chicago,5,346
343,2015,/league/game/2015-05-09-MIN-PIT,"Sat, 5/9 7:00 PM EDT Pittsburgh",Pittsburgh Thunderbirds,Minnesota Wind Chill,28,22,2015-05-09,7:00 PM EDT,Pittsburgh,5,344
344,2015,/league/game/2015-05-09-CHA-JAX,"Sat, 5/9 6:00 PM EDT Jacksonville",Tampa Bay Cannons,Charlotte Express,26,17,2015-05-09,6:00 PM EDT,Jacksonville,5,341
345,2015,/league/game/2015-05-09-SJ-SF,"Sat, 5/9 6:00 PM PDT San Francisco",San Francisco FlameThrowers,San Jose Spiders,18,20,2015-05-09,6:00 PM PDT,San Francisco,5,342
346,2015,/league/game/2015-05-09-RAL-ATL,"Sat, 5/9 6:00 PM EDT Atlanta",Atlanta Hustle,Raleigh Flyers,29,28,2015-05-09,6:00 PM EDT,Atlanta,5,340
347,2015,/league/game/2015-05-09-DC-PHI,"Sat, 5/9 6:30 PM EDT Philadelphia",Philadelphia Phoenix,DC Breeze,29,30,2015-05-09,6:30 PM EDT,Philadelphia,5,343
348,2015,/league/game/2015-05-10-SD-VAN,"Sun, 5/10 1:00 PM PDT Vancouver",Vancouver Riptide,San Diego Growlers,27,29,2015-05-10,1:00 PM PDT,Vancouver,5,348
349,2015,/league/game/2015-05-10-SEA-LA,"Sun, 5/10 1:30 PM PDT LA",Los Angeles Aviators,Seattle Cascades,20,17,2015-05-10,1:30 PM PDT,LA,5,349
350,2015,/league/game/2015-05-10-RAL-NSH,"Sun, 5/10 2:00 PM CDT Nashville",Nashville Nightwatch,Raleigh Flyers,21,22,2015-05-10,2:00 PM CDT,Nashville,5,350
351,2015,/league/game/2015-05-10-MIN-DET,"Sun, 5/10 8:00 PM EDT Detroit",Detroit Mechanix,Minnesota Wind Chill,20,27,2015-05-10,8:00 PM EDT,Detroit,5,351
352,2015,/league/game/2015-05-15-CHI-MAD,"Fri, 5/15 7:00 PM CDT Madison",Madison Radicals,Chicago Wildfire,16,13,2015-05-15,7:00 PM CDT,Madison,6,352
353,2015,/league/game/2015-05-15-SF-SJ,"Fri, 5/15 7:30 PM PDT San Jose",San Jose Spiders,San Francisco FlameThrowers,20,15,2015-05-15,7:30 PM PDT,San Jose,6,353
354,2015,/league/game/2015-05-15-IND-DET,"Fri, 5/15 7:30 PM EDT Detroit",Detroit Mechanix,Indianapolis AlleyCats,18,28,2015-05-15,7:30 PM EDT,Detroit,6,354
355,2015,/league/game/2015-05-16-NSH-CHA,"Sat, 5/16 7:00 PM EDT Charlotte",Charlotte Express,Nashville Nightwatch,29,26,2015-05-16,7:00 PM EDT,Charlotte,6,361
356,2015,/league/game/2015-05-16-CIN-IND,"Sat, 5/16 7:30 PM EDT Indianapolis",Indianapolis AlleyCats,Cincinnati Revolution,27,18,2015-05-16,7:30 PM EDT,Indianapolis,6,363
357,2015,/league/game/2015-05-16-CHI-MIN,"Sat, 5/16 7:00 PM CDT Minnesota",Minnesota Wind Chill,Chicago Wildfire,12,12,2015-05-16,7:00 PM CDT,Minnesota,6,362
358,2015,/league/game/2015-05-16-NY-DC,"Sat, 5/16 6:30 PM EDT DC",DC Breeze,New York Empire,18,22,2015-05-16,6:30 PM EDT,DC,6,360
359,2015,/league/game/2015-05-16-LA-VAN,"Sat, 5/16 6:00 PM PDT Vancouver",Vancouver Riptide,Los Angeles Aviators,27,24,2015-05-16,6:00 PM PDT,Vancouver,6,358
360,2015,/league/game/2015-05-16-TOR-ROC,"Sat, 5/16 6:30 PM EDT Rochester",Rochester Dragons,Toronto Rush,21,37,2015-05-16,6:30 PM EDT,Rochester,6,359
361,2015,/league/game/2015-05-16-SD-SF,"Sat, 5/16 6:00 PM PDT San Francisco",San Francisco FlameThrowers,San Diego Growlers,18,21,2015-05-16,6:00 PM PDT,San Francisco,6,357
362,2015,/league/game/2015-05-16-ATL-JAX,"Sat, 5/16 6:00 PM EDT Jacksonville",Tampa Bay Cannons,Atlanta Hustle,26,22,2015-05-16,6:00 PM EDT,Jacksonville,6,356
363,2015,/league/game/2015-05-16-MTL-OTT,"Sat, 5/16 4:00 PM EDT Ottawa",Ottawa Outlaws,Montreal Royal,25,24,2015-05-16,4:00 PM EDT,Ottawa,6,355
364,2015,/league/game/2015-05-17-LA-SEA,"Sun, 5/17 1:00 PM PDT Seattle",Seattle Cascades,Los Angeles Aviators,29,19,2015-05-17,1:00 PM PDT,Seattle,6,364
365,2015,/league/game/2015-05-17-NSH-RAL,"Sun, 5/17 3:00 PM EDT Raleigh",Raleigh Flyers,Nashville Nightwatch,33,22,2015-05-17,3:00 PM EDT,Raleigh,6,365
366,2015,/league/game/2015-05-22-MIN-MAD,"Fri, 5/22 7:00 PM CDT Madison",Madison Radicals,Minnesota Wind Chill,27,10,2015-05-22,7:00 PM CDT,Madison,7,366
367,2015,/league/game/2015-05-23-NY-MTL,"Sat, 5/23 4:00 PM EDT Montreal",Montreal Royal,New York Empire,20,17,2015-05-23,4:00 PM EDT,Montreal,7,367
368,2015,/league/game/2015-05-23-SF-SD,"Sat, 5/23 6:00 PM PDT San Diego",San Diego Growlers,San Francisco FlameThrowers,25,27,2015-05-23,6:00 PM PDT,San Diego,7,368
369,2015,/league/game/2015-05-23-VAN-SEA,"Sat, 5/23 6:00 PM PDT Seattle",Seattle Cascades,Vancouver Riptide,34,27,2015-05-23,6:00 PM PDT,Seattle,7,369
370,2015,/league/game/2015-05-23-DC-TOR,"Sat, 5/23 6:00 PM EDT Toronto",Toronto Rush,DC Breeze,33,21,2015-05-23,6:00 PM EDT,Toronto,7,370
371,2015,/league/game/2015-05-23-RAL-CHA,"Sat, 5/23 7:00 PM EDT Charlotte",Charlotte Express,Raleigh Flyers,18,27,2015-05-23,7:00 PM EDT,Charlotte,7,371
372,2015,/league/game/2015-05-23-RAL-CHA,"Sat, 5/23 7:00 PM EDT Charlotte",Charlotte Express,Raleigh Flyers,18,27,2015-05-23,7:00 PM EDT,Charlotte,7,372
373,2015,/league/game/2015-05-23-MIN-CHI,"Sat, 5/23 7:00 PM CDT Chicago",Chicago Wildfire,Minnesota Wind Chill,25,15,2015-05-23,7:00 PM CDT,Chicago,7,373
374,2015,/league/game/2015-05-24-SJ-VAN,"Sun, 5/24 4:00 PM PDT Vancouver",Vancouver Riptide,San Jose Spiders,31,24,2015-05-24,4:00 PM PDT,Vancouver,7,377
375,2015,/league/game/2015-05-24-DC-ROC,"Sun, 5/24 3:00 PM EDT Rochester",Rochester Dragons,DC Breeze,25,26,2015-05-24,3:00 PM EDT,Rochester,7,376
376,2015,/league/game/2015-05-24-SF-LA,"Sun, 5/24 1:30 PM PDT LA",Los Angeles Aviators,San Francisco FlameThrowers,23,22,2015-05-24,1:30 PM PDT,LA,7,374
377,2015,/league/game/2015-05-24-NY-OTT,"Sun, 5/24 2:00 PM EDT Ottawa",Ottawa Outlaws,New York Empire,17,22,2015-05-24,2:00 PM EDT,Ottawa,7,375
378,2015,/league/game/2015-05-29-CHA-ATL,"Fri, 5/29 8:00 PM EDT Atlanta",Atlanta Hustle,Charlotte Express,26,18,2015-05-29,8:00 PM EDT,Atlanta,8,378
379,2015,/league/game/2015-05-30-LA-SJ,"Sat, 5/30 7:00 PM PDT San Jose",San Jose Spiders,Los Angeles Aviators,27,19,2015-05-30,7:00 PM PDT,San Jose,8,384
380,2015,/league/game/2015-05-30-PHI-OTT,"Sat, 5/30 4:00 PM EDT Ottawa",Ottawa Outlaws,Philadelphia Phoenix,28,18,2015-05-30,4:00 PM EDT,Ottawa,8,379
381,2015,/league/game/2015-05-30-ROC-NY,"Sat, 5/30 5:00 PM EDT New York",New York Empire,Rochester Dragons,27,16,2015-05-30,5:00 PM EDT,New York,8,380
382,2015,/league/game/2015-05-30-RAL-JAX,"Sat, 5/30 6:00 PM EDT Jacksonville",Tampa Bay Cannons,Raleigh Flyers,27,29,2015-05-30,6:00 PM EDT,Jacksonville,8,381
383,2015,/league/game/2015-05-30-DET-PIT,"Sat, 5/30 7:00 PM EDT Pittsburgh",Pittsburgh Thunderbirds,Detroit Mechanix,44,20,2015-05-30,7:00 PM EDT,Pittsburgh,8,382
384,2015,/league/game/2015-05-30-MAD-MIN,"Sat, 5/30 7:00 PM CDT Minnesota",Minnesota Wind Chill,Madison Radicals,18,23,2015-05-30,7:00 PM CDT,Minnesota,8,383
385,2015,/league/game/2015-05-31-PHI-MTL,"Sun, 5/31 12:00 PM EDT Montreal",Montreal Royal,Philadelphia Phoenix,25,16,2015-05-31,12:00 PM EDT,Montreal,8,385
386,2015,/league/game/2015-05-31-LA-SF,"Sun, 5/31 1:00 PM PDT San Francisco",San Francisco FlameThrowers,Los Angeles Aviators,24,17,2015-05-31,1:00 PM PDT,San Francisco,8,386
387,2015,/league/game/2015-06-05-CIN-CHI,"Fri, 6/5 7:00 PM CDT Chicago",Chicago Wildfire,Cincinnati Revolution,28,10,2015-06-05,7:00 PM CDT,Chicago,9,387
388,2015,/league/game/2015-06-05-RAL-ATL,"Fri, 6/5 8:00 PM EDT Atlanta",Atlanta Hustle,Raleigh Flyers,24,20,2015-06-05,8:00 PM EDT,Atlanta,9,388
389,2015,/league/game/2015-06-06-MAD-PIT,"Sat, 6/6 7:00 PM EDT Pittsburgh",Pittsburgh Thunderbirds,Madison Radicals,26,22,2015-06-06,7:00 PM EDT,Pittsburgh,9,396
390,2015,/league/game/2015-06-06-CIN-MIN,"Sat, 6/6 7:00 PM CDT Minnesota",Minnesota Wind Chill,Cincinnati Revolution,25,17,2015-06-06,7:00 PM CDT,Minnesota,9,395
391,2015,/league/game/2015-06-06-SD-LA,"Sat, 6/6 7:30 PM PDT LA",Los Angeles Aviators,San Diego Growlers,19,20,2015-06-06,7:30 PM PDT,LA,9,398
392,2015,/league/game/2015-06-06-DET-IND,"Sat, 6/6 7:30 PM EDT Indianapolis",Indianapolis AlleyCats,Detroit Mechanix,29,21,2015-06-06,7:30 PM EDT,Indianapolis,9,397
393,2015,/league/game/2015-06-06-SF-SJ,"Sat, 6/6 7:00 PM PDT San Jose",San Jose Spiders,San Francisco FlameThrowers,17,18,2015-06-06,7:00 PM PDT,San Jose,9,394
394,2015,/league/game/2015-06-06-RAL-NSH,"Sat, 6/6 6:00 PM CDT Nashville",Nashville Nightwatch,Raleigh Flyers,21,27,2015-06-06,6:00 PM CDT,Nashville,9,392
395,2015,/league/game/2015-06-06-CHA-JAX,"Sat, 6/6 6:00 PM EDT Jacksonville",Tampa Bay Cannons,Charlotte Express,26,12,2015-06-06,6:00 PM EDT,Jacksonville,9,391
396,2015,/league/game/2015-06-06-TOR-NY,"Sat, 6/6 5:00 PM EDT New York",New York Empire,Toronto Rush,16,18,2015-06-06,5:00 PM EDT,New York,9,390
397,2015,/league/game/2015-06-06-ROC-MTL,"Sat, 6/6 4:00 PM EDT Montreal",Montreal Royal,Rochester Dragons,21,19,2015-06-06,4:00 PM EDT,Montreal,9,389
398,2015,/league/game/2015-06-06-DC-PHI,"Sat, 6/6 6:30 PM EDT Philadelphia",Philadelphia Phoenix,DC Breeze,20,26,2015-06-06,6:30 PM EDT,Philadelphia,9,393
399,2015,/league/game/2015-06-07-MAD-DET,"Sun, 6/7 1:00 PM EDT Detroit",Detroit Mechanix,Madison Radicals,13,27,2015-06-07,1:00 PM EDT,Detroit,9,399
400,2015,/league/game/2015-06-07-ROC-OTT,"Sun, 6/7 2:00 PM EDT Ottawa",Ottawa Outlaws,Rochester Dragons,27,18,2015-06-07,2:00 PM EDT,Ottawa,9,400
401,2015,/league/game/2015-06-12-MAD-MIN,"Fri, 6/12 7:00 PM CDT Minnesota",Minnesota Wind Chill,Madison Radicals,19,31,2015-06-12,7:00 PM CDT,Minnesota,10,401
402,2015,/league/game/2015-06-12-PIT-CHI,"Fri, 6/12 7:00 PM CDT Chicago",Chicago Wildfire,Pittsburgh Thunderbirds,19,16,2015-06-12,7:00 PM CDT,Chicago,10,402
403,2015,/league/game/2015-06-13-PIT-DET,"Sat, 6/13 4:00 PM EDT Detroit",Detroit Mechanix,Pittsburgh Thunderbirds,21,34,2015-06-13,4:00 PM EDT,Detroit,10,403
404,2015,/league/game/2015-06-13-PHI-TOR,"Sat, 6/13 6:00 PM EDT Toronto",Toronto Rush,Philadelphia Phoenix,37,17,2015-06-13,6:00 PM EDT,Toronto,10,404
405,2015,/league/game/2015-06-13-SJ-VAN,"Sat, 6/13 6:00 PM PDT Vancouver",Vancouver Riptide,San Jose Spiders,23,26,2015-06-13,6:00 PM PDT,Vancouver,10,405
406,2015,/league/game/2015-06-13-JAX-CHA,"Sat, 6/13 7:00 PM EDT Charlotte",Charlotte Express,Tampa Bay Cannons,17,18,2015-06-13,7:00 PM EDT,Charlotte,10,406
407,2015,/league/game/2015-06-13-OTT-MTL,"Sat, 6/13 7:00 PM EDT Montreal",Montreal Royal,Ottawa Outlaws,22,33,2015-06-13,7:00 PM EDT,Montreal,10,407
408,2015,/league/game/2015-06-14-JAX-RAL,"Sun, 6/14 3:00 PM EDT Raleigh",Raleigh Flyers,Tampa Bay Cannons,26,28,2015-06-14,3:00 PM EDT,Raleigh,10,410
409,2015,/league/game/2015-06-14-PHI-ROC,"Sun, 6/14 3:00 PM EDT Rochester",Rochester Dragons,Philadelphia Phoenix,19,18,2015-06-14,3:00 PM EDT,Rochester,10,411
410,2015,/league/game/2015-06-14-SJ-SEA,"Sun, 6/14 1:00 PM PDT Seattle",Seattle Cascades,San Jose Spiders,25,23,2015-06-14,1:00 PM PDT,Seattle,10,408
411,2015,/league/game/2015-06-14-ATL-NSH,"Sun, 6/14 2:00 PM CDT Nashville",Nashville Nightwatch,Atlanta Hustle,21,25,2015-06-14,2:00 PM CDT,Nashville,10,409
412,2015,/league/game/2015-06-19-MAD-CHI,"Fri, 6/19 7:00 PM CDT Chicago",Chicago Wildfire,Madison Radicals,22,23,2015-06-19,7:00 PM CDT,Chicago,11,412
413,2015,/league/game/2015-06-20-PIT-CIN,"Sat, 6/20 7:30 PM EDT Cincinnati",Cincinnati Revolution,Pittsburgh Thunderbirds,19,25,2015-06-20,7:30 PM EDT,Cincinnati,11,420
414,2015,/league/game/2015-06-20-VAN-SD,"Sat, 6/20 6:00 PM PDT San Diego",San Diego Growlers,Vancouver Riptide,32,28,2015-06-20,6:00 PM PDT,San Diego,11,413
415,2015,/league/game/2015-06-20-MTL-TOR,"Sat, 6/20 6:00 PM EDT Toronto",Toronto Rush,Montreal Royal,24,18,2015-06-20,6:00 PM EDT,Toronto,11,414
416,2015,/league/game/2015-06-20-ATL-JAX,"Sat, 6/20 6:00 PM EDT Jacksonville",Tampa Bay Cannons,Atlanta Hustle,29,27,2015-06-20,6:00 PM EDT,Jacksonville,11,415
417,2015,/league/game/2015-06-20-CHI-MAD,"Sat, 6/20 6:00 PM CDT Madison",Madison Radicals,Chicago Wildfire,24,16,2015-06-20,6:00 PM CDT,Madison,11,416
418,2015,/league/game/2015-06-20-NY-DC,"Sat, 6/20 6:30 PM EDT DC",DC Breeze,New York Empire,7,8,2015-06-20,6:30 PM EDT,DC,11,417
419,2015,/league/game/2015-06-20-SEA-SJ,"Sat, 6/20 7:00 PM PDT San Jose",San Jose Spiders,Seattle Cascades,35,28,2015-06-20,7:00 PM PDT,San Jose,11,418
420,2015,/league/game/2015-06-20-RAL-CHA,"Sat, 6/20 7:00 PM EDT Charlotte",Charlotte Express,Raleigh Flyers,21,24,2015-06-20,7:00 PM EDT,Charlotte,11,419
